dir	tag	mom_z	prow_z	closure_z	raw_z	ch_mom	ch_prow	ch_closure	ch_total	ch_valid	ADJ_gDP	ADJ_J	true_flow	residual_closure_vs_raw	total_lesion	flow_lesion
D1	_r1	-4.190490615965588	-0.08697062158350147	-4.2774612375490895	-4.277461237549626	-2.6846185141818886	-0.08406063417473598	-2.7686791483566244	-2.7686791483567013	False	-5.23029384626718	-0.0358350400485765	-4.277461237487605	1.2541545924240577e-13	1.508782089130904	1.5087820891309809
D1	_r2	-5.155653506322338	-0.07464033959968391	-5.230293845922022	-5.230293845924047	-2.769005854591398	-0.07784278588031567	-2.8468486404717135	-2.8468486404716944	False	-5.23029384626718	-0.0358350400485765	-4.277461237487605	3.8717648693761226e-13	1.430612597015911	1.4306125970158918
D2	_r1	0.3663986001694297	0.01806420591351343	0.38446280608294314	0.3844628060837827	1.4586213827806227	0.04567290570498007	1.5042942884856028	1.5042942884856445	False	1.0505249811003	-0.02492599038981423	0.3844628061126605	2.1836979752953977e-12	1.119831482372984	1.1198314823729423
D2	_r2	1.026292051383631	0.024232926255504186	1.0505249776391352	1.050524977639645	1.504471571418306	0.042294152440308735	1.5467657238586145	1.5467657238586048	False	1.0505249811003	-0.02492599038981423	0.3844628061126605	4.852948989878757e-13	1.1623029177459443	1.162302917745954
D3	_r1	14.245497984864453	-0.1491446561838204	14.096353328680634	14.096353328681106	-1.1041610335812155	-0.034573299913690694	-1.1387343334949063	-1.1387343334949376	False	13.60342258150915	-0.01200301226991504	14.096353328798937	3.352008198596112e-14	-15.235087662293875	-15.235087662293843
D3	_r2	13.832100293742995	-0.22867771756385916	13.603422576179137	13.603422576180744	-1.138873177518622	-0.032015559923394055	-1.170888737442016	-1.1708887374420087	False	13.60342258150915	-0.01200301226991504	14.096353328798937	1.1817635824032252e-13	-15.267242066240946	-15.267242066240954
